PIN,SalePrice,SqFtTotLiving,NbrLivingUnits,YrBuilt,CurrentZoning,beat,total_noise_dispatches,estimated_dispatch_waste_usd,shadow_tax_penalty_usd,FEMA_Climate_Risk,Heavy_Freight_Zone
5609000045,825000,2260,1,1990,NR3,R2,298,44700,-4604.170221467809,69.22,0
2771601345,550000,1670,2,1904,LR3(M),Q2,110,16500,-1699.525920676037,69.22,1
7883608566,700000,720,1,1935,RSL(M),F3,259,38850,-4001.6110314099415,69.22,1
7883608567,700000,620,1,1926,RSL(M),F3,259,38850,-4001.6110314099415,69.22,1
8165500140,595000,1750,1,2008,LR1(M),F1,153,22950,-2363.8860533039424,69.22,0
7883601360,590000,1440,1,2007,RSL(M),F3,259,38850,-4001.6110314099415,69.22,0
3395071410,800000,1720,1,2005,LR3(M),S1,221,33150,-3414.502076994583,69.22,0
5699400150,578900,1260,1,2024,LR3,R2,298,44700,-4604.170221467809,69.22,1
1725800075,725000,2100,1,1948,NR3,W2,329,49350,-5083.127526385601,69.22,0
6821102035,835000,990,1,1942,NR3,Q1,107,16050,-1653.175213748509,69.22,0
2113701165,475000,740,1,1943,NR3,F3,259,38850,-4001.6110314099415,69.22,0
2138800050,840000,1840,1,1962,NR2,99,1,150,-15.450235642509426,69.22,0
9221400257,750000,1280,1,2020,NC175(M2),U1,230,34500,-3553.554197777168,69.22,1
1714900615,799950,1800,1,2012,NR3,O3,51,7650,-787.9620177679808,69.22,1
9241900248,652000,1120,1,1931,NR3,Q1,107,16050,-1653.175213748509,69.22,0
7625701545,725000,810,1,1919,NR3,W2,329,49350,-5083.127526385601,69.22,0
3645100194,652500,1530,1,2017,LR2(M),N1,157,23550,-2425.68699587398,69.22,0
2887700490,790000,1300,1,1929,NR3,L2,118,17700,-1823.1278058161124,69.22,1
9839300230,660000,2180,2,1901,NR3,C3,127,19050,-1962.1799265986967,69.22,0
6381501900,765000,1240,1,1950,NR2,L1,179,26850,-2765.592180009188,69.22,0
2767600395,849500,1810,1,2024,LR1(M),B1,211,31650,-3259.999720569489,69.22,1
3126049451,720000,1380,1,2005,LR2(M),N3,225,33750,-3476.303019564621,69.22,1
7812801175,730000,1830,1,1944,R6,99,1,150,-15.450235642509426,69.22,0
7518508170,800000,1040,1,1942,NR3,J2,90,13500,-1390.5212078258485,69.22,0
9275701505,400000,1100,1,1960,NR3,W1,248,37200,-3831.6584393423377,69.22,0
8820902205,500000,600,1,1920,NR2,L3,167,25050,-2580.189352299074,69.22,0
5157700046,799000,1130,1,2024,NC130(M),C3,127,19050,-1962.1799265986967,69.22,0
7549801490,685000,1000,1,1977,NR3,O3,51,7650,-787.9620177679808,69.22,0
7515000117,710000,1480,1,2021,LR2(M1),J1,141,21150,-2178.483225593829,69.22,1
9272201486,820000,1570,1,2018,LR3(M),W1,248,37200,-3831.6584393423377,69.22,0
2492200505,160000,900,1,1924,NR3,W3,109,16350,-1684.0756850335274,69.22,0
5101405151,800000,1430,1,2016,LR2(M),L2,118,17700,-1823.1278058161124,69.22,0
7518505770,830000,1430,1,1900,NR3,J2,90,13500,-1390.5212078258485,69.22,0
7174800625,699000,1160,1,2019,LR2(M),U1,230,34500,-3553.554197777168,69.22,0
1133000276,830000,2410,1,1958,NR2,L1,179,26850,-2765.592180009188,69.22,0
3872900090,465000,800,1,1953,NR3,S3,189,28350,-2920.094536434281,69.22,1
4302700146,849000,2710,3,1981,LR1(M),F2,153,22950,-2363.8860533039424,69.22,0
4058802320,788000,2040,1,1952,R6,99,1,150,-15.450235642509426,69.22,0
5013500345,722000,1000,1,1950,NR3,W2,329,49350,-5083.127526385601,69.22,0
6381500895,633500,960,1,1949,NR2,L1,179,26850,-2765.592180009188,69.22,0
9286800008,582000,2640,1,1979,R12,99,1,150,-15.450235642509426,69.22,0
2324039165,615950,1080,1,2017,LR1(M),W2,329,49350,-5083.127526385601,69.22,0
6300000217,599000,1070,1,1925,LR2(M),N3,225,33750,-3476.303019564621,69.22,0
2919200765,653250,1180,2,1915,NR3,J2,90,13500,-1390.5212078258485,69.22,0
3336001940,440000,900,1,1951,NR3,S2,171,25650,-2641.990294869112,69.22,0
4310701500,800000,1450,1,1987,LR3(M),N3,225,33750,-3476.303019564621,69.22,0
2767602764,670000,1140,1,2021,LR2(M),B1,211,31650,-3259.999720569489,69.22,0
2028700965,769950,1050,1,2025,NR3,J2,90,13500,-1390.5212078258485,69.22,0
1443500414,512000,1230,1,2008,LR3(M),S2,171,25650,-2641.990294869112,69.22,1
5699400140,575000,1260,1,2024,LR3,R2,298,44700,-4604.170221467809,69.22,1
7652400105,725000,1270,2,1926,LR1(M),W1,248,37200,-3831.6584393423377,69.22,0
2768301275,598500,770,1,1909,LR1(M),B2,126,18900,-1946.729690956188,69.22,0
1377800155,515000,810,1,1942,NR3,Q1,107,16050,-1653.175213748509,69.22,0
6362900083,840000,1640,1,2016,LR1(M),G3,123,18450,-1900.3789840286595,69.22,1
1714900595,269781,2240,2,1906,NR3,O3,51,7650,-787.9620177679808,69.22,1
2414600060,675000,1980,2,1961,R12,99,1,150,-15.450235642509426,69.22,0
3298700311,699950,1220,1,1953,NR3,F3,259,38850,-4001.6110314099415,69.22,0
5667100005,627000,1330,1,1953,NR2,L1,179,26850,-2765.592180009188,69.22,0
7180800075,672500,1280,1,1953,NR3,N2,246,36900,-3800.757968057319,69.22,0
1787600240,780000,2680,1,1951,NR2,N2,246,36900,-3800.757968057319,69.22,1
2895800590,819500,2170,1,2014,R18,99,1,150,-15.450235642509426,69.22,0
3348401585,350000,1440,2,1948,NR1,S3,189,28350,-2920.094536434281,69.22,0
6381501095,560000,960,1,1950,NR2,L1,179,26850,-2765.592180009188,69.22,0
3822200161,755000,1800,1,1943,NR2,L1,179,26850,-2765.592180009188,69.22,0
7625701294,484999,840,1,2020,NC240(M),W2,329,49350,-5083.127526385601,69.22,0
4364700350,850000,1350,1,1959,NR2,F2,153,22950,-2363.8860533039424,69.22,0
3622950310,736000,1920,1,2018,NC2P55(M),J2,90,13500,-1390.5212078258485,69.22,1
2267000360,599950,1210,1,1942,NR2,J1,141,21150,-2178.483225593829,69.22,0
3797001395,840000,890,1,1910,NR3,J3,89,13350,-1375.0709721833389,69.22,1
7465900225,825000,930,1,1950,NR3,W1,248,37200,-3831.6584393423377,69.22,0
8822901074,502000,1120,1,2005,LR3(M),L3,167,25050,-2580.189352299074,69.22,1
2895650080,550000,1250,1,2017,LR2(M),S1,221,33150,-3414.502076994583,69.22,0
6889900098,785000,1510,1,2007,LR3(M),Q2,110,16500,-1699.525920676037,69.22,1
9547201755,790000,980,1,1908,NR3,U1,230,34500,-3553.554197777168,69.22,0
1714900075,850000,1830,1,2025,NR3,O3,51,7650,-787.9620177679808,69.22,1
2767602787,785000,1300,1,2013,LR2(M),B1,211,31650,-3259.999720569489,69.22,0
2734100315,560000,1460,1,1900,LR2(M),O3,51,7650,-787.9620177679808,69.22,1
9241900243,660000,710,1,1931,NR3,Q1,107,16050,-1653.175213748509,69.22,0
8815400760,750000,2200,1,2024,NR3,U3,190,28500,-2935.544772076791,69.22,0
2922702761,550000,880,1,1942,NR3,J2,90,13500,-1390.5212078258485,69.22,0
3126049314,580000,1000,1,1952,NR2,N3,225,33750,-3476.303019564621,69.22,0
4310701600,625000,1240,1,2003,LR3(M),N3,225,33750,-3476.303019564621,69.22,0
2856101229,281963,1100,1,2019,LR2(M),J2,90,13500,-1390.5212078258485,69.22,0
1787600260,780000,1350,1,1950,NR2,N2,246,36900,-3800.757968057319,69.22,0
9357000295,749000,1260,1,1938,NR3,W3,109,16350,-1684.0756850335274,69.22,0
7452500770,595000,960,1,1951,NR3,F2,153,22950,-2363.8860533039424,69.22,0
6840700224,700000,1000,1,1931,LR2(M),G2,229,34350,-3538.1039621346586,69.22,0
6056111350,775000,1430,1,2012,LR3(M),R2,298,44700,-4604.170221467809,69.22,0
1443500880,820000,2780,1,1907,NR3,S2,171,25650,-2641.990294869112,69.22,0
7550800738,700000,1140,1,2016,NC140(M),B1,211,31650,-3259.999720569489,69.22,0
1070100030,626000,1570,1,2010,NR1,99,1,150,-15.450235642509426,69.22,1
2769601275,105155,1260,1,2023,LR1(M),B2,126,18900,-1946.729690956188,69.22,0
8850000371,787000,1670,1,2017,LR2(M),R1,217,32550,-3352.7011344245457,69.22,1
4058201280,525000,920,1,1950,R6,99,1,150,-15.450235642509426,69.22,0
2414600201,725000,420,1,1943,R12,99,1,150,-15.450235642509426,69.22,0
1923800205,795000,990,1,2025,NR3,J3,89,13350,-1375.0709721833389,69.22,0
9206950140,659000,1320,1,2004,NR3,F1,153,22950,-2363.8860533039424,69.22,0
2902200243,815000,1020,1,2006,LR3(M),D3,186,27900,-2873.743829506753,69.22,1
4413100117,675000,1100,1,2018,LR1(M),B2,126,18900,-1946.729690956188,69.22,0
1772600625,645000,1240,1,1925,NR3,W2,329,49350,-5083.127526385601,69.22,0
8021700045,797000,1100,1,1909,NR3,N3,225,33750,-3476.303019564621,69.22,1
1782000100,670000,1080,1,1942,NR3,W3,109,16350,-1684.0756850335274,69.22,0
1453600246,650000,1440,1,2022,NC355(M),L3,167,25050,-2580.189352299074,69.22,1
7519000486,807500,1190,1,1928,NR3,J2,90,13500,-1390.5212078258485,69.22,0
5101405941,834000,2220,1,1996,NR3,L2,118,17700,-1823.1278058161124,69.22,1
2026049098,505000,1360,1,1951,NR2,N2,246,36900,-3800.757968057319,69.22,0
4468400299,545000,1160,1,2008,LR3(M),N3,225,33750,-3476.303019564621,69.22,1
6884800015,780000,1530,1,1923,NR3,L2,118,17700,-1823.1278058161124,69.22,1
2110200010,829999,2140,1,2025,NR3,C3,127,19050,-1962.1799265986967,69.22,0
8122100065,674999,910,1,1923,NR3,W3,109,16350,-1684.0756850335274,69.22,0
7658600307,749000,1160,1,2025,LR1(M1),G3,123,18450,-1900.3789840286595,69.22,1
3333000555,540000,820,1,1948,NR3,S2,171,25650,-2641.990294869112,69.22,0
6413600026,545000,860,1,1941,NR2,L1,179,26850,-2765.592180009188,69.22,1
2433200064,770000,2290,1,2009,RSL(M),F3,259,38850,-4001.6110314099415,69.22,0
2770601902,775000,1410,1,2005,LR1(M),Q1,107,16050,-1653.175213748509,69.22,0
3333000990,674950,1700,1,2005,RSL(M),S2,171,25650,-2641.990294869112,69.22,0
3424049065,715000,2900,2,1955,NR3,S1,221,33150,-3414.502076994583,69.22,0
3438502840,795000,1720,1,1943,NR2,F1,153,22950,-2363.8860533039424,69.22,0
8842400026,505000,1670,1,1963,NR3,S1,221,33150,-3414.502076994583,69.22,0
9828702050,850000,1680,1,2010,LR1(M),C3,127,19050,-1962.1799265986967,69.22,0
7972602655,825000,1680,1,1958,NR3,F3,259,38850,-4001.6110314099415,69.22,0
6848200137,795000,1290,1,2025,MR(M),E1,298,44700,-4604.170221467809,69.22,1
7857000430,840000,1440,1,1921,NR3,S1,221,33150,-3414.502076994583,69.22,0
2917200460,619950,760,1,1946,NR3,J1,141,21150,-2178.483225593829,69.22,0
3904100215,715000,1070,1,1919,NR3,S2,171,25650,-2641.990294869112,69.22,0
3331001315,300000,740,1,1952,NR3,R3,178,26700,-2750.1419443666778,69.22,0
3226049378,10500,2020,1,1952,NR3,L2,118,17700,-1823.1278058161124,69.22,1
1982200752,825000,1140,1,1918,NR3,B2,126,18900,-1946.729690956188,69.22,0
7010700060,675000,1020,1,1947,NR3,Q1,107,16050,-1653.175213748509,69.22,0
2922700710,833341,1990,1,1932,NR3,J2,90,13500,-1390.5212078258485,69.22,0
7228500449,715000,1200,1,1902,RSL(M),C3,127,19050,-1962.1799265986967,69.22,0
2921700386,825000,1690,1,2021,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
7987400300,684000,1410,1,2007,NR3,W1,248,37200,-3831.6584393423377,69.22,1
7660100243,575000,1220,1,2008,LR3(M),R1,217,32550,-3352.7011344245457,69.22,1
2726049017,850000,2700,2,1959,LR1(M),L3,167,25050,-2580.189352299074,69.22,0
1934800190,645000,1060,1,1989,LR2(M),G2,229,34350,-3538.1039621346586,69.22,0
6450301960,730000,1890,1,1999,NR3,N2,246,36900,-3800.757968057319,69.22,0
1952200360,825000,1770,1,1951,NR3,C2,100,15000,-1545.0235642509426,69.22,1
5649600436,830000,2380,1,2021,LR2(M),R3,178,26700,-2750.1419443666778,69.22,0
8595900065,221769,1070,1,1905,NR3,W2,329,49350,-5083.127526385601,69.22,0
2902201177,740000,800,1,1944,LR2(M),D3,186,27900,-2873.743829506753,69.22,0
7883604735,475000,690,1,1954,RSL(M),F3,259,38850,-4001.6110314099415,69.22,1
8944550210,826000,2090,1,2011,RSL(M),S1,221,33150,-3414.502076994583,69.22,0
6798100595,715000,1340,1,1935,NR2,L1,179,26850,-2765.592180009188,69.22,0
3925400070,404555,2640,1,1928,NR3,B3,118,17700,-1823.1278058161124,69.22,0
9352900220,550000,1320,1,2007,LR3(M),F2,153,22950,-2363.8860533039424,69.22,0
2767604346,825000,1460,1,2007,LR3(M),B1,211,31650,-3259.999720569489,69.22,0
2921700434,699900,1160,1,2024,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
7750500395,550000,1490,1,1919,NR3,F3,259,38850,-4001.6110314099415,69.22,0
2719100270,550000,950,1,1927,NR3,W3,109,16350,-1684.0756850335274,69.22,0
1703900095,579000,960,1,1907,NR3,R3,178,26700,-2750.1419443666778,69.22,0
5583200609,799950,1420,1,1948,NR3,R3,178,26700,-2750.1419443666778,69.22,0
1232001156,610500,1150,1,2014,NC255(M),J2,90,13500,-1390.5212078258485,69.22,1
9352900042,664900,1750,1,2024,LR3RC(M),F2,153,22950,-2363.8860533039424,69.22,0
6413100174,550000,1000,1,1960,NR2,L1,179,26850,-2765.592180009188,69.22,0
9485700127,815000,1970,1,1925,RSL(M),F2,153,22950,-2363.8860533039424,69.22,0
7883604030,500000,1230,1,2024,RSL(M),F3,259,38850,-4001.6110314099415,69.22,1
2767602494,825000,1380,1,1961,LR1(M),B1,211,31650,-3259.999720569489,69.22,0
9385200111,470000,590,1,1956,LR1(M),W1,248,37200,-3831.6584393423377,69.22,0
6844701445,640000,850,1,1942,NR3,U3,190,28500,-2935.544772076791,69.22,0
1972202415,725000,1040,1,2023,LR3(M1),B3,118,17700,-1823.1278058161124,69.22,1
3336000051,528000,1340,1,2005,LR3(M),S2,171,25650,-2641.990294869112,69.22,1
3278602250,625000,1750,1,2006,LR2(M),F1,153,22950,-2363.8860533039424,69.22,0
1231001034,675000,1160,1,1909,NR3,R3,178,26700,-2750.1419443666778,69.22,0
6437400112,575000,2060,1,1962,NR2,F1,153,22950,-2363.8860533039424,69.22,0
2291400450,380000,320,1,1925,NR3,N3,225,33750,-3476.303019564621,69.22,1
1254200135,473781,1590,1,1911,NR3,J2,90,13500,-1390.5212078258485,69.22,0
3278602800,740000,1600,1,2006,LR3(M),F1,153,22950,-2363.8860533039424,69.22,0
3645100245,835000,2130,1,1997,NR3,N1,157,23550,-2425.68699587398,69.22,0
7883601350,559950,1480,1,1908,RSL(M),F3,259,38850,-4001.6110314099415,69.22,1
3336000370,685000,1650,2,1951,LR2(M),S2,171,25650,-2641.990294869112,69.22,1
4302200305,599000,970,1,1920,NR3,F2,153,22950,-2363.8860533039424,69.22,0
3226049554,460000,1000,1,1999,LR2(M),L2,118,17700,-1823.1278058161124,69.22,1
1785500183,567000,2150,1,1929,NR2,N1,157,23550,-2425.68699587398,69.22,0
1454100160,663197,2140,1,1949,NR2,L3,167,25050,-2580.189352299074,69.22,0
9521100293,720000,1340,1,2006,LR3(M),B2,126,18900,-1946.729690956188,69.22,1
5297200124,698000,1110,1,1948,NR3,R3,178,26700,-2750.1419443666778,69.22,0
1025049246,830000,1590,1,2006,LR1(M),U3,190,28500,-2935.544772076791,69.22,0
7519000125,679950,1040,1,2025,LR2(M),J2,90,13500,-1390.5212078258485,69.22,0
2895850300,764900,1800,1,2019,R18,99,1,150,-15.450235642509426,69.22,0
1862400312,740000,1130,1,1946,NR3,J1,141,21150,-2178.483225593829,69.22,0
3083001325,390000,780,1,1951,NR3,R2,298,44700,-4604.170221467809,69.22,1
9828201175,825000,1570,1,1920,NR3,C3,127,19050,-1962.1799265986967,69.22,0
7899800824,549000,950,1,2020,LR3(M),F2,153,22950,-2363.8860533039424,69.22,0
1498301097,540000,880,1,2024,LR2(M),R1,217,32550,-3352.7011344245457,69.22,0
7883600745,520000,1060,1,2018,LR3(M),F3,259,38850,-4001.6110314099415,69.22,1
7649400050,620000,1070,1,1975,NR3,W2,329,49350,-5083.127526385601,69.22,0
2126049168,372500,1320,1,1913,NR2,L1,179,26850,-2765.592180009188,69.22,0
3501100140,675000,760,1,2016,NR3,J1,141,21150,-2178.483225593829,69.22,1
6150700326,520000,1090,1,1951,NR3,N2,246,36900,-3800.757968057319,69.22,0
5210200466,728322,2100,1,1928,NR2,U3,190,28500,-2935.544772076791,69.22,0
6145600740,714992,2260,1,1990,NR3,N3,225,33750,-3476.303019564621,69.22,1
7515000049,850000,1230,1,1956,RSL(M),J1,141,21150,-2178.483225593829,69.22,1
7132300635,286000,1740,1,1910,RSL(M),G3,123,18450,-1900.3789840286595,69.22,1
9287802750,640000,840,1,1909,NR3,B2,126,18900,-1946.729690956188,69.22,0
9272202470,400000,710,1,1916,NR1,W1,248,37200,-3831.6584393423377,69.22,0
6848200138,829000,1260,1,2025,MR(M),E1,298,44700,-4604.170221467809,69.22,1
3298700365,565000,770,1,1948,NR3,F3,259,38850,-4001.6110314099415,69.22,0
8122100430,750000,2400,1,1961,NR3,W3,109,16350,-1684.0756850335274,69.22,0
8895900140,700000,1450,1,2020,NC3P75(M1),J1,141,21150,-2178.483225593829,69.22,1
6848200139,829000,1260,1,2025,MR(M),E1,298,44700,-4604.170221467809,69.22,1
4083306206,261172,1390,1,2014,LR2(M),B3,118,17700,-1823.1278058161124,69.22,0
7129301870,800000,2740,1,1912,NR3,S3,189,28350,-2920.094536434281,69.22,0
3992700335,720000,1190,1,1981,NR2,L3,167,25050,-2580.189352299074,69.22,0
4302201202,549000,1300,1,2008,LR2(M),F2,153,22950,-2363.8860533039424,69.22,0
2886200215,765000,1100,1,2007,LR3(M),J3,89,13350,-1375.0709721833389,69.22,0
8822901200,601925,1500,1,2019,LR2(M),L3,167,25050,-2580.189352299074,69.22,1
5101402258,850000,1720,1,1931,NR3,L2,118,17700,-1823.1278058161124,69.22,1
5699400170,598900,1280,1,2024,LR3,R2,298,44700,-4604.170221467809,69.22,1
9297800075,475000,1030,1,1922,NR3,W2,329,49350,-5083.127526385601,69.22,0
8638500006,790000,2070,1,1924,NR2,F1,153,22950,-2363.8860533039424,69.22,0
7454001365,480000,1870,1,1942,NR3,W3,109,16350,-1684.0756850335274,69.22,0
5005000061,789000,2070,1,2025,RSL(M),F2,153,22950,-2363.8860533039424,69.22,0
9826700702,690000,1280,1,2014,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
7985400180,690000,1400,1,1996,NR3,F2,153,22950,-2363.8860533039424,69.22,0
1814800285,799000,1740,1,2025,NR3,J3,89,13350,-1375.0709721833389,69.22,1
9550205090,735000,2170,1,1912,NR3,B3,118,17700,-1823.1278058161124,69.22,1
7970100045,485000,710,1,1932,NR3,R1,217,32550,-3352.7011344245457,69.22,0
8100900051,550000,1560,1,1953,NR3,O3,51,7650,-787.9620177679808,69.22,1
2767604617,818000,1390,1,2014,LR3(M1),B1,211,31650,-3259.999720569489,69.22,1
3874900090,750000,1670,1,1919,NR3,W3,109,16350,-1684.0756850335274,69.22,0
6379500159,640000,1190,1,2008,LR3(M1),W1,248,37200,-3831.6584393423377,69.22,0
2767604335,795000,1510,1,2015,LR3(M),B1,211,31650,-3259.999720569489,69.22,0
2067100050,810000,1030,1,1949,NR2,N1,157,23550,-2425.68699587398,69.22,0
9126100735,850000,1600,1,2013,LR2(M),G2,229,34350,-3538.1039621346586,69.22,0
6852700298,850000,1490,1,2005,LR3(M),E1,298,44700,-4604.170221467809,69.22,0
2458400145,625000,1080,1,1941,NR3,W3,109,16350,-1684.0756850335274,69.22,0
2771102013,669000,1420,1,2001,LR3(M),Q1,107,16050,-1653.175213748509,69.22,0
1166000155,830000,2330,1,1905,RSL(M),R1,217,32550,-3352.7011344245457,69.22,0
2710600060,680000,860,1,1949,NR3,U3,190,28500,-2935.544772076791,69.22,0
5101407350,700000,1120,1,1946,NR3,L2,118,17700,-1823.1278058161124,69.22,0
2921700443,849900,1790,1,2024,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
3856902105,850000,1700,1,1926,NR3,B3,118,17700,-1823.1278058161124,69.22,1
7550800360,739000,1080,1,2025,NR3,B1,211,31650,-3259.999720569489,69.22,0
8608900145,759000,1600,1,1944,NR3,W2,329,49350,-5083.127526385601,69.22,0
2921700433,669900,1160,1,2024,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
5393600725,794000,2840,1,1926,RSL(M),R1,217,32550,-3352.7011344245457,69.22,0
7883601230,495000,1420,1,1919,RSL(M),F3,259,38850,-4001.6110314099415,69.22,1
4319200340,820000,2060,1,2025,NR2,W3,109,16350,-1684.0756850335274,69.22,0
9132100020,600000,1070,1,1948,NR2,L1,179,26850,-2765.592180009188,69.22,0
6145601030,700000,750,1,1923,NR3,J1,141,21150,-2178.483225593829,69.22,0
3435500045,800000,1430,1,2025,NR3,U1,230,34500,-3553.554197777168,69.22,0
8911000300,650000,880,1,1924,NR2,N1,157,23550,-2425.68699587398,69.22,0
5288200072,659000,1440,1,2011,NC355(M),W2,329,49350,-5083.127526385601,69.22,0
6620400040,400000,1760,1,1939,R12,99,1,150,-15.450235642509426,69.22,0
2921700379,639950,930,1,2024,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
7130300045,810000,1480,1,1948,NR3,S3,189,28350,-2920.094536434281,69.22,0
6335000055,800000,1210,1,1951,NR2,L3,167,25050,-2580.189352299074,69.22,0
5699400190,552450,1280,1,2024,LR3,R2,298,44700,-4604.170221467809,69.22,1
4174600365,462000,2180,1,1969,NR3,R1,217,32550,-3352.7011344245457,69.22,0
3277800726,487500,1120,1,2019,NC2P55(M),F1,153,22950,-2363.8860533039424,69.22,0
9297301050,840000,1750,1,1925,RSL(M),W2,329,49350,-5083.127526385601,69.22,1
2926049423,605000,1400,1,1942,NR2,L2,118,17700,-1823.1278058161124,69.22,0
2000700470,728208,1810,1,1929,NR3,J2,90,13500,-1390.5212078258485,69.22,0
6798100140,730000,1710,1,1957,NR2,L1,179,26850,-2765.592180009188,69.22,0
7750500110,638000,1310,1,1965,NR3,F3,259,38850,-4001.6110314099415,69.22,0
4303200110,655000,1960,1,2001,LR1(M),F2,153,22950,-2363.8860533039424,69.22,0
2770602165,843000,630,1,1942,NR3,Q1,107,16050,-1653.175213748509,69.22,0
4443800735,599950,940,1,1930,NR3,J2,90,13500,-1390.5212078258485,69.22,0
3052700576,665000,1410,1,2024,LR2RC(M),J2,90,13500,-1390.5212078258485,69.22,1
6450304335,695000,2160,1,1971,NR3,N2,246,36900,-3800.757968057319,69.22,0
2391601955,329500,2130,1,1926,NR3,W2,329,49350,-5083.127526385601,69.22,0
3424049110,710000,2580,2,1959,NR3,S1,221,33150,-3414.502076994583,69.22,0
2624049212,734000,1430,1,1953,LR3(M),S2,171,25650,-2641.990294869112,69.22,1
2624049229,734000,1430,1,1953,LR3(M),S2,171,25650,-2641.990294869112,69.22,1
4074300035,810000,960,1,1943,NR2,L3,167,25050,-2580.189352299074,69.22,0
7327900711,513250,880,1,1907,UIU/45,F3,259,38850,-4001.6110314099415,69.22,1
2025049215,710000,1410,1,2017,LR1(M),C1,152,22800,-2348.435817661433,69.22,1
2711100060,595000,850,1,1947,NR2,L2,118,17700,-1823.1278058161124,69.22,0
6852700286,778000,1180,1,2003,LR3(M),E1,298,44700,-4604.170221467809,69.22,0
3491300086,811000,1540,1,2021,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
1773600866,650000,1000,1,1930,NR3,F1,153,22950,-2363.8860533039424,69.22,0
5699400200,579950,1280,1,2024,LR3,R2,298,44700,-4604.170221467809,69.22,1
6145600920,665000,1350,1,2003,LR2(M),J1,141,21150,-2178.483225593829,69.22,0
7625702620,790000,1570,1,2015,LR2(M),W2,329,49350,-5083.127526385601,69.22,0
3468800305,585000,810,1,1919,NR3,O3,51,7650,-787.9620177679808,69.22,1
3253500070,100000,1600,1,1950,NR3,R1,217,32550,-3352.7011344245457,69.22,0
6381500175,665000,1060,1,1936,NR2,L1,179,26850,-2765.592180009188,69.22,0
6132600221,735000,900,1,1945,NR3,J1,141,21150,-2178.483225593829,69.22,0
2768300670,620000,1310,1,2024,LR2(M),B2,126,18900,-1946.729690956188,69.22,0
3298700701,565000,720,1,1946,NR3,F3,259,38850,-4001.6110314099415,69.22,0
6430000395,530000,1060,1,1900,NR3,J3,89,13350,-1375.0709721833389,69.22,1
7625702831,730000,1510,1,2018,LR2(M),W2,329,49350,-5083.127526385601,69.22,0
7890600155,750000,2280,1,2000,NR3,S1,221,33150,-3414.502076994583,69.22,0
1982201250,675000,810,1,1951,NR3,B2,126,18900,-1946.729690956188,69.22,0
5699400110,535000,1260,1,2024,LR3,R2,298,44700,-4604.170221467809,69.22,1
6450302245,770000,1090,1,2025,NR3,N2,246,36900,-3800.757968057319,69.22,0
1568100520,489000,730,1,1920,CB,99,1,150,-15.450235642509426,69.22,1
2291401295,700000,1570,1,1938,NR3,N3,225,33750,-3476.303019564621,69.22,0
5699400030,578900,1260,1,2024,LR3,R2,298,44700,-4604.170221467809,69.22,1
7771300090,850000,1280,1,1950,MUR35,99,1,150,-15.450235642509426,69.22,0
5699400050,565000,1260,1,2024,LR3,R2,298,44700,-4604.170221467809,69.22,1
4006000522,500000,1120,1,1953,NR3,S1,221,33150,-3414.502076994583,69.22,0
7129301520,550000,1040,1,1923,NR3,S3,189,28350,-2920.094536434281,69.22,0
7972602782,725000,2020,1,1949,NR3,F3,259,38850,-4001.6110314099415,69.22,0
3278604070,589950,1570,1,2007,LR3(M),F1,153,22950,-2363.8860533039424,69.22,0
9826700753,690000,1330,1,2005,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
3797001370,700000,1050,1,1908,NR3,J3,89,13350,-1375.0709721833389,69.22,1
8944550320,836305,2110,1,2011,RSL(M),S1,221,33150,-3414.502076994583,69.22,0
6413600194,600000,1302,1,2001,LR2(M),L1,179,26850,-2765.592180009188,69.22,0
3812400566,649950,1110,1,2025,NR3,S2,171,25650,-2641.990294869112,69.22,0
4073800135,810000,2210,1,1995,NR2,L3,167,25050,-2580.189352299074,69.22,0
6766200050,710000,880,1,1947,NR2,N1,157,23550,-2425.68699587398,69.22,0
2414600185,509380,1080,1,1940,R12,99,1,150,-15.450235642509426,69.22,0
3126049538,553750,1080,1,2020,LR2(M),N3,225,33750,-3476.303019564621,69.22,1
1443500905,695000,920,1,1926,NR3,S2,171,25650,-2641.990294869112,69.22,0
4303200384,685000,890,1,1948,NR3,F2,153,22950,-2363.8860533039424,69.22,0
3298700415,790000,2360,1,1957,RSL(M),F3,259,38850,-4001.6110314099415,69.22,0
1232001186,732000,1550,1,2019,NC2P55(M),J2,90,13500,-1390.5212078258485,69.22,1
7972604075,535000,1770,1,1970,NR2,F3,259,38850,-4001.6110314099415,69.22,0
3528900769,830000,1590,1,2008,LR3(M),D2,185,27750,-2858.293593864244,69.22,1
6141600055,675000,1250,1,1945,NR2,N1,157,23550,-2425.68699587398,69.22,0
5496200015,750000,1830,1,1951,NR3,W2,329,49350,-5083.127526385601,69.22,0
6378500335,625000,910,1,1948,NR3,N1,157,23550,-2425.68699587398,69.22,0
5101402649,640000,950,1,1950,NR3,L2,118,17700,-1823.1278058161124,69.22,0
